City,District,OBJECTID,REPORTYEAR,REPORTDATE,ADDRESS,ReportNumber,PropertyStatus,PropValue,Serial,Disposition,CallNumber,x,y
BOULDER,District 3C,8738,2024,2024-09-24,11XX PENNSYLVANIA AVE,2472435,STOLEN,1799,No,Online Report - No Call Disposition,Online Report - No Call Number,3062071.05963184,1246108.65377846
BOULDER,District 4,8739,2024,2024-09-24,9XX 28TH,2410019,STOLEN,3000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067822.61449351,1244566.6631198
BOULDER,District 3,8740,2024,2024-09-25,18XX 19TH,2472444,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064392.22304074,1249380.94707264
BOULDER,District 1,8741,2024,2024-09-25,16XX MAPLETON,2472447,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3063014.61507058,1250927.41197793
BOULDER,District 3C,8742,2024,2024-09-25,10XX 12TH,2472451,STOLEN,5000,No,Online Report - No Call Disposition,Online Report - No Call Number,3062238.86520467,1245070.66304368
BOULDER,District 2,8743,2024,2024-09-25,16XX 38TH,2472387,RECOVERED,2600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3071195.61390303,1248436.66256708
BOULDER,District 2,8744,2024,2024-09-26,VALID ADDRESS UNAVAILABLE,2472479,STOLEN,5100,No,Online Report - No Call Disposition,Online Report - No Call Number,3075080.26305468,1248337.562582
BOULDER,District 4,8745,2024,2024-09-26,15XX 30TH,2472461,STOLEN,700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068624.45438471,1247531.66265813
BOULDER,District 4,8746,2024,2024-09-26,29XX AURORA,2410097,RECOVERED,3500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068845.78539266,1244134.78530936
BOULDER,District 2,8747,2024,2024-09-27,58XX ARAPAHOE,2410117,RECOVERED,1700,No,Online Report - No Call Disposition,Online Report - No Call Number,3079049.14764793,1248688.3135596
BOULDER,District 1,8748,2024,2024-09-27,26XX VALMONT,2472462,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066867.86408667,1253469.53687811
BOULDER,District 3C,8749,2024,2024-09-27,21XX GOSS,2410132,RECOVERED,1800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3065079.86449177,1248959.41240013
BOULDER,District 3C,8750,2024,2024-09-28,19XX GOSS,2472490,STOLEN,1700,No,Online Report - No Call Disposition,Online Report - No Call Number,3064366.43168399,1248902.93670301
BOULDER,District 3C,8751,2024,2024-09-29,10XX UNIVERSITY,2472481,STOLEN,2159,No,Online Report - No Call Disposition,Online Report - No Call Number,3061763.11547272,1246630.41250255
BOULDER,District 4,8752,2024,2024-09-29,28XX PENNSYLVANIA,2472482,STOLEN,300,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067952.36445211,1245995.78784467
BOULDER,District 2,8753,2024,2024-09-29,33XX TALISMAN,2472483,STOLEN,625,No,Online Report - No Call Disposition,Online Report - No Call Number,3071219.06680672,1255716.72497963
BOULDER,District 4,8754,2024,2024-09-29,11XX 28TH,2472536,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3067878.11434186,1245707.03786814
BOULDER,District 4,8755,2024,2024-09-30,15XX 30TH ST,2410237,STOLEN,5000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068918.05775396,1248021.01955179
BOULDER,District 3C,8756,2024,2024-09-30,20XX GROVE,2472484,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3064773.61498227,1248641.66215678
BOULDER,District 2,8757,2024,2024-09-30,29XX PEARL,2410254,STOLEN,4500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068332.48631123,1251708.02843116
BOULDER,District 3C,8758,2024,2024-10-01,7XX ARAPAHOE AVE,2472485,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3060121.18414979,1247653.94360804
BOULDER,District 2,8759,2024,2024-10-01,29XX 34TH ST,2410269,RECOVERED,200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070203.06525504,1253313.99838644
BOULDER,District 3C,8760,2024,2024-10-01,9XX PLEASANT,2472486,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061213.86530675,1246466.66296675
BOULDER,District 1,8761,2024,2024-10-01,25XX BLUFF,2472527,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3066067.11480335,1252144.78717034
BOULDER,District 3,8762,2024,2024-10-01,18XX FOLSOM,2472530,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066154.8645489,1249640.53751821
BOULDER,District 1,8763,2024,2024-10-02,26XX SHERWOOD,2472538,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3066750.8643205,1257070.28630719
BOULDER,District 3C,8764,2024,2024-10-02,19XX GROVE,2472539,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064600.59076499,1248611.28337651
BOULDER,District 1,8765,2024,2024-10-02,27XX MAPLETON,2472541,STOLEN,1500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067203.37294965,1252185.21836963
BOULDER,District 3,8766,2024,2024-10-02,5XX ARAPAHOE,2472627,STOLEN,900,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3059433.61551541,1247511.28774596
BOULDER,District 3,8767,2024,2024-10-02,27XX PEARL,2472544,STOLEN,150,No,Online Report - No Call Disposition,Online Report - No Call Number,3067478.44026854,1251338.2971439
BOULDER,District 3,8768,2024,2024-10-02,23XX SOUTH,2410329,STOLEN,1600,No,Online Report - No Call Disposition,Online Report - No Call Number,3066119.61462447,1249928.28710244
BOULDER,District 3,8769,2024,2024-10-02,26XX SPRUCE,2472547,STOLEN,20000,No,Online Report - No Call Disposition,Online Report - No Call Number,3067232.11438536,1251474.78701073
BOULDER,District 2,8770,2024,2024-10-02,37XX ARAPAHOE,2472491,STOLEN,900,No,Online Report - No Call Disposition,Online Report - No Call Number,3070599.28676278,1248774.78824708
BOULDER,District 2,8771,2024,2024-10-03,37XX TALISMAN,2472551,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3071012.80348309,1255812.53967486
BOULDER,,8772,2024,2024-10-03,VALID ADDRESS UNAVAILABLE,2472553,STOLEN,6000,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 3C,8773,2024,2024-10-04,8XX 20TH ST,2472557,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3065074.32771729,1243901.05339531
BOULDER,District 1,8774,2024,2024-10-04,17XX GRAPE,2472560,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3063140.24396564,1255326.98345261
BOULDER,District 2,8775,2024,2024-10-04,63XX GUNPARK,2472650,STOLEN,1200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3082699.6119865,1268855.16026043
BOULDER,District 3,8776,2024,2024-10-05,20XX WALNUT ST,2410448,STOLEN,14000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064869.45617306,1249898.28241068
BOULDER,District 3,8777,2024,2024-10-05,20XX WALNUT ST,2410448,RECOVERED,2800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3064869.45617306,1249898.28241068
BOULDER,District 2,8778,2024,2024-10-05,36XX WALNUT,2410459,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070844.86397576,1249855.78751115
BOULDER,District 2,8779,2024,2024-10-05,28XX WILDERNESS,2472561,STOLEN,5600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070154.11390713,1252268.0370736
BOULDER,District 3M,8780,2024,2024-10-05,VALID ADDRESS UNAVAILABLE,2410463,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3062827.464747,1249366.86225026
BOULDER,District 3,8781,2024,2024-10-05,VALID ADDRESS UNAVAILABLE,2472589,STOLEN,7000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063459.86465662,1249933.8619435
BOULDER,District 3,8782,2024,2024-10-06,16XX BROADWAY,2410485,STOLEN,4000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062167.60268055,1247686.6340704
BOULDER,District 3,8783,2024,2024-10-06,16XX BROADWAY,2410485,STOLEN,800,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062167.60268055,1247686.6340704
BOULDER,District 2,8784,2024,2024-10-06,29XX GLENWOOD,2472934,STOLEN,1499,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068176.86336983,1255124.91966365
BOULDER,District 4,8785,2024,2024-10-06,29XX COLLEGE,2472562,STOLEN,700,No,Online Report - No Call Disposition,Online Report - No Call Number,3068336.61449073,1245445.41303973
BOULDER,District 2,8786,2024,2024-10-08,31XX 29TH,2472566,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3068307.31903281,1254415.561739
BOULDER,District 4,8787,2024,2024-10-08,33XX COLORADO AVE,2472563,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069898.79345637,1245575.09778846
BOULDER,District 4,8788,2024,2024-10-08,8XX 28TH,2472564,STOLEN,975,No,Online Report - No Call Disposition,Online Report - No Call Number,3067923.86441278,1243883.78840469
BOULDER,District 4,8789,2024,2024-10-08,10XX ADAMS,2472565,STOLEN,120,No,Online Report - No Call Disposition,Online Report - No Call Number,3068437.86449361,1244973.41306171
BOULDER,District 1,8790,2024,2024-10-09,28XX 6TH ST,2410597,STOLEN,7400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3059080.35157669,1252886.69070401
BOULDER,,8791,2024,2024-10-09,VALID ADDRESS UNAVAILABLE,2472758,STOLEN,9000,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 1,8792,2024,2024-10-09,26XX MAPLETON,2472590,STOLEN,3700,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3066612.1143122,1253392.53694636
BOULDER,District 2,8793,2024,2024-10-10,59XX ARAPAHOE,2410635,RECOVERED,750,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3080226.76393728,1248600.63896081
BOULDER,District 3,8794,2024,2024-10-11,24XX PINE,2472645,STOLEN,250,No,Online Report - No Call Disposition,Online Report - No Call Number,3066079.8647829,1251286.41235352
BOULDER,District 1,8795,2024,2024-10-11,11XX LEE HILL DR,2410689,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3060913.59078705,1265457.53988
BOULDER,District 2,8796,2024,2024-10-11,29XX BLUFF,2472663,STOLEN,250,No,Online Report - No Call Disposition,Online Report - No Call Number,3068365.85956461,1252726.69101105
BOULDER,District 4,8797,2024,2024-10-12,51XX TABLE MESA,2472628,STOLEN,1200,No,Online Report - No Call Disposition,Online Report - No Call Number,3074849.13523012,1238015.70588218
BOULDER,District 4,8798,2024,2024-10-12,28XX AURORA,2472629,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3068365.46232297,1244351.12716924
BOULDER,District 3C,8799,2024,2024-10-13,9XX MARINE,2472630,STOLEN,1750,No,Online Report - No Call Disposition,Online Report - No Call Number,3061162.62370828,1247432.57814982
BOULDER,District 2,8800,2024,2024-10-13,28XX PEARL,2472648,STOLEN,1600,No,Online Report - No Call Disposition,Online Report - No Call Number,3068339.92280154,1250839.6217336
BOULDER,District 1,8801,2024,2024-10-14,46XX 17TH,2410777,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3062680.25490084,1264599.66040386
BOULDER,District 3,8802,2024,2024-10-14,7XX EUCLID,2410790,RECOVERED,3500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3060172.11573702,1244980.66270292
BOULDER,District 1,8803,2024,2024-10-14,16XX MAPLETON,2472651,STOLEN,5000,No,Online Report - No Call Disposition,Online Report - No Call Number,3063014.61507058,1250927.41197793
BOULDER,District 4,8804,2024,2024-10-14,34XX COLORADO,2472654,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3070202.06640079,1245407.74186936
BOULDER,District 4,8805,2024,2024-10-14,34XX COLORADO,2472655,STOLEN,1500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070202.06640079,1245407.74186936
BOULDER,District 4,8806,2024,2024-10-14,29XX AURORA,2472684,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3068579.36432847,1244493.03810631
BOULDER,District 4,8807,2024,2024-10-14,29XX AURORA,2472684,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3068579.36432847,1244493.03810631
BOULDER,District 4,8808,2024,2024-10-14,49XX MEREDITH,2472687,STOLEN,400,No,Online Report - No Call Disposition,Online Report - No Call Number,3074812.32864991,1248000.54776814
BOULDER,District 3,8809,2024,2024-10-14,20XX PINE,2472695,STOLEN,350,No,Online Report - No Call Disposition,Online Report - No Call Number,3064619.11480776,1250786.66238608
BOULDER,,8810,2024,2024-10-15,VALID ADDRESS UNAVAILABLE,2472716,STOLEN,7500,No,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,,8811,2024,2024-10-15,VALID ADDRESS UNAVAILABLE,2472716,STOLEN,7000,Yes,Online Report - No Call Disposition,Online Report - No Call Number
BOULDER,District 2,8812,2024,2024-10-15,18XX 30TH,2472718,STOLEN,2000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069131.90209977,1250035.53757964
BOULDER,District 4,8813,2024,2024-10-16,9XX 28TH,2472722,STOLEN,3000,No,Online Report - No Call Disposition,Online Report - No Call Number,3067923.36454171,1244984.91340889
BOULDER,District 2,8814,2024,2024-10-16,34XX ARAPAHOE,2410892,STOLEN,2519,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070211.09404357,1248731.42931172
BOULDER,District 1,8815,2024,2024-10-17,30XX 17TH ST,2410907,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3062992.53530966,1254127.92759221
BOULDER,District 4,8816,2024,2024-10-17,28XX SUNDOWN,2472698,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068034.62040632,1246581.473699
BOULDER,District 5,8817,2024,2024-10-17,47XX TABLE MESA,2410940,STOLEN,1000,No,Online Report - No Call Disposition,Online Report - No Call Number,3073666.1138817,1237920.53893414
BOULDER,District 5,8818,2024,2024-10-18,6XX BROADWAY,2472734,STOLEN,4500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3070127.00404537,1237138.82095815
BOULDER,District 3C,8819,2024,2024-10-18,17XX 22ND,2472735,STOLEN,300,No,Online Report - No Call Disposition,Online Report - No Call Number,3065368.86492674,1248961.16216308
BOULDER,District 2,8820,2024,2024-10-18,31XX 29TH,2410976,STOLEN,600,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068257.36411044,1254556.28676976
BOULDER,District 3C,8821,2024,2024-10-18,14XX BROADWAY,2472736,STOLEN,800,No,Online Report - No Call Disposition,Online Report - No Call Number,3062302.3691458,1246915.77739709
BOULDER,District 3C,8822,2024,2024-10-18,7XX 11TH,2472737,STOLEN,13400,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061914.11536572,1243196.66312427
BOULDER,District 3M,8823,2024,2024-10-19,12XX CANYON,2410998,STOLEN,5000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061998.1801406,1248677.02898594
BOULDER,District 3M,8824,2024,2024-10-19,12XX CANYON,2410998,STOLEN,5000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061998.1801406,1248677.02898594
BOULDER,District 3C,8825,2024,2024-10-19,7XX 9TH,2472757,STOLEN,150,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3061158.86546985,1243170.41290407
BOULDER,District 4,8826,2024,2024-10-19,8XX 28TH,2472761,STOLEN,500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3067923.86441278,1243883.78840469
BOULDER,District 4,8827,2024,2024-10-19,29XX BASELINE,2472764,STOLEN,7000,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3068555.16874973,1242580.57716224
BOULDER,District 2,8828,2024,2024-10-20,32XX FOUNDRY,2472767,STOLEN,1500,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3069541.65484723,1252693.68333052
BOULDER,District 3C,8829,2024,2024-10-20,15XX ARAPAHOE,2472771,RECOVERED,1200,Yes,Online Report - No Call Disposition,Online Report - No Call Number,3063228.615019,1248344.28767487
BOULDER,District 2,8830,2024,2024-10-21,48XX EDISON,2472780,STOLEN,200,No,Online Report - No Call Disposition,Online Report - No Call Number,3072650.73265817,1254345.98916558
BOULDER,District 2,8831,2024,2024-10-21,48XX EDISON,2472780,STOLEN,478.93,No,Online Report - No Call Disposition,Online Report - No Call Number,3072650.73265817,1254345.98916558
BOULDER,District 3C,8832,2024,2024-10-21,9XX 10TH ST,2411076,STOLEN,12138.86,No,Online Report - No Call Disposition,Online Report - No Call Number,3061685.294541,1244463.86610694
BOULDER,District 3C,8833,2024,2024-10-21,8XX 18TH,2472784,STOLEN,500,No,Online Report - No Call Disposition,Online Report - No Call Number,3064312.86493761,1244215.78799913
BOULDER,District 2,8834,2024,2024-10-21,23XX 30TH,2411083,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068864.11424706,1251877.16190494
BOULDER,District 2,8835,2024,2024-10-21,23XX 30TH,2411083,STOLEN,2000,No,Online Report - No Call Disposition,Online Report - No Call Number,3068864.11424706,1251877.16190494
